address,motif1,motif1_00,motif1_01,motif1_10,motif1_11,motif2,motif3,motif1_ratio,motif2_ratio,motif3_ratio,motif1_00_ratio,motif1_01_ratio,motif1_10_ratio,motif1_11_ratio,label
0x2f4e1c7e6ab014d87788f38a095aefad95f6ab9e,38,4,8,26,0,380,0,0.09090909090909091,0.9090909090909091,0.0,0.10526315789473684,0.21052631578947367,0.6842105263157895,0.0,1
0x2f9379c3bfc49a6a65dd2bf8f72a35f91c066c0b,30,0,0,10,20,30,10,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.3333333333333333,0.6666666666666666,1
0x2f96212bbad1120c56cefedec2826dc771547c09,5,0,5,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0x2fb1eb2705f5571dd22fec01e4c42c233cc06a45,163,99,39,3,19,332,54,0.29690346083788705,0.604735883424408,0.09836065573770492,0.6073619631901841,0.2392638036809816,0.018404907975460124,0.1165644171779141,1
0x2fb94f8d47204efed8a4df240aca707fe6a55bc8,95,9,19,9,58,26,198,0.29780564263322884,0.08150470219435736,0.6206896551724138,0.09473684210526316,0.2,0.09473684210526316,0.6105263157894737,1
0x2ff09a9f5df8bad9f89221a39eed3f495fc0f7f8,5,0,0,0,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0x2ff5cab12c0d957fd333f382eeb75107a64cb8e8,0,0,0,0,0,0,380,0.0,0.0,1.0,,,,,1
0x30a36210ee7ada534c48daffd3a320fa621db3df,95,90,5,0,0,2130,6,0.04258180188256387,0.9547288211564321,0.002689376961004034,0.9473684210526315,0.05263157894736842,0.0,0.0,1
0x30c9ff95a7df96a28bd29dcc02f9e559ea493fe3,209,69,60,22,57,620,48,0.23831242873432154,0.7069555302166477,0.05473204104903079,0.33014354066985646,0.28708133971291866,0.10526315789473684,0.2727272727272727,1
0x30d9ebb167706d074b0a41f4c26f69467cc88036,40,20,0,20,0,10,60,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.5,0.0,0.5,0.0,1
0x30f983a0e15ec39c15e665e2ba1eadf73aff4db7,188,116,9,53,7,254,102,0.34558823529411764,0.46691176470588236,0.1875,0.6170212765957447,0.047872340425531915,0.28191489361702127,0.03723404255319149,1
0x315fcb09decd9493498cdbf3431e45e7e22f45ca,30,5,5,15,5,10,30,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,1
0x316397c3cba68837b311dcc769a12568eb5a2c28,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1
0x3165e382fda553534bf27ccd13ae5fa798fc799a,45,5,15,25,0,30,30,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,1
0x3172469d1a21544c4d5b43937066f5ff193ec891,0,0,0,0,0,0,0,,,,,,,,1
0x31931fb77ecd6e3c0a4144a3fea8fea7ae63250a,183,164,0,19,0,2738,8,0.06247866165926937,0.9347900307272107,0.0027313076135199728,0.8961748633879781,0.0,0.10382513661202186,0.0,1
0x31ef2cf00b327d43c4d0949ca0d97e2d782a5d8d,74,5,14,42,13,316,8,0.18592964824120603,0.7939698492462312,0.020100502512562814,0.06756756756756757,0.1891891891891892,0.5675675675675675,0.17567567567567569,1
0x3219b5065e35baa4003601b2576ff56d99c67d03,410,107,58,63,178,410,380,0.3416666666666667,0.3416666666666667,0.31666666666666665,0.26097560975609757,0.14146341463414633,0.15365853658536585,0.43414634146341463,1
0x324971c204913450f1e19f558464b79854e111d0,194,94,100,0,0,894,26,0.1741472172351885,0.8025134649910234,0.02333931777378815,0.4845360824742268,0.5154639175257731,0.0,0.0,1
0x3249f79d00fafc5854935f418bd37e648d36bd5b,208,65,52,61,30,42,838,0.19117647058823528,0.03860294117647059,0.7702205882352942,0.3125,0.25,0.2932692307692308,0.14423076923076922,1
0x324ad8bfdc54404c9b84bf6d117accbcd6b3b70f,104,60,0,40,4,26,238,0.2826086956521739,0.07065217391304347,0.6467391304347826,0.5769230769230769,0.0,0.38461538461538464,0.038461538461538464,1
0x324d0ef97889451587cc5fd54dd3c6490afa2f30,403,121,64,138,80,70,1806,0.17683194383501535,0.030715225976305396,0.7924528301886793,0.3002481389578164,0.1588089330024814,0.3424317617866005,0.19851116625310175,1
0x32600a5b4d4db9008025b59fcee09aa981d38e9e,91,60,9,22,0,210,24,0.28,0.6461538461538462,0.07384615384615385,0.6593406593406593,0.0989010989010989,0.24175824175824176,0.0,1
0x327f4a8fa6d3aa4d85b487cae8490d169b7db476,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x32b0ccd7fd17f2a03fd0346378e750fe1c5e2194,10,5,5,0,0,10,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1
0x32b647814cf30ed5171feb07bf8594e81062cab5,65,42,0,16,7,226,8,0.21739130434782608,0.7558528428093646,0.026755852842809364,0.6461538461538462,0.0,0.24615384615384617,0.1076923076923077,1
0x32c118c2ca3a9c9cc5519b43efc64088bb31d2f6,0,0,0,0,0,252,0,0.0,1.0,0.0,,,,,1
0x32cca4674b00afc4dfe22b80c22459892971749b,0,0,0,0,0,0,0,,,,,,,,1
0x3301d9ca2f3bfe026279cd6819f79a293d98156e,0,0,0,0,0,0,60,0.0,0.0,1.0,,,,,1
0x33380c6fff5acd2651309629db9a71bf3f20c5ba,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x3344683cf783a35bc9d05324c5055fd24626f1e2,0,0,0,0,0,0,0,,,,,,,,1
0x334f12afb7d8740868be04719639616533075234,34,0,0,14,20,0,198,0.14655172413793102,0.0,0.853448275862069,0.0,0.0,0.4117647058823529,0.5882352941176471,1
0x3351ba586d2b1992eb42e40418fd41834d2d6706,84,59,0,25,0,112,42,0.35294117647058826,0.47058823529411764,0.17647058823529413,0.7023809523809523,0.0,0.2976190476190476,0.0,1
0x336857e20f0170c7305cd252d2e465bf292b7bba,76,0,4,0,72,54,60,0.4,0.28421052631578947,0.3157894736842105,0.0,0.05263157894736842,0.0,0.9473684210526315,1
0x33a68e3e7d2f6337af1ba8359827906e4dfcb6af,0,0,0,0,0,0,0,,,,,,,,1
0x33b1adb24f498f1fd23d35068036b529c58d03c6,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x33ef5be8bdfcc12b83eed423eef4f8abab4661e1,0,0,0,0,0,252,0,0.0,1.0,0.0,,,,,1
0x3400fec48e921fd4fb699438661128bbbadc5493,311,94,47,83,87,406,190,0.3428886438809261,0.4476295479603087,0.20948180815876516,0.3022508038585209,0.15112540192926044,0.26688102893890675,0.2797427652733119,1
0x341156618d123513a4a708a855a027ff56ccdeea,0,0,0,0,0,0,0,,,,,,,,1
0x342a6b08baffedd937bcf996f334be5cc3b3a8ed,0,0,0,0,0,912,0,0.0,1.0,0.0,,,,,1
0x346e6f4a0d277e4aa8b6ade0e61ea9a5c5d9446d,0,0,0,0,0,1214,0,0.0,1.0,0.0,,,,,1
0x349cb66ccb1a1a56002a87c5a28c5ebcdad86c08,10,0,0,10,0,10,0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1
0x34a1a6bab917d66f2ba58f51aa41e9e8cf5cf2e1,0,0,0,0,0,0,0,,,,,,,,1
0x34ff582952ff24458f7b13d51f0b4f987022c1fe,148,83,30,35,0,38,426,0.24183006535947713,0.06209150326797386,0.696078431372549,0.5608108108108109,0.20270270270270271,0.23648648648648649,0.0,1
0x350fa1ad512ab74b7370eddc654497da1be7b536,0,0,0,0,0,0,0,,,,,,,,1
0x3535f09979103613a058e3a0c3de50fac88abe1e,5,0,0,0,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0x355ac2177e84107d4188c365cd90c181fa2ac7e2,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x355f1eda57f7a5279dd1d5d052a1795a60fa488e,15,0,5,0,10,0,30,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,1
0x35b7763416e4ffd7172699278b567c7723dde68f,15,0,0,15,0,0,30,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1
0x35c80475dc70c70a52cb93646528377b43a8c53f,0,0,0,0,0,0,30,0.0,0.0,1.0,,,,,1
0x35ff9031a7edc9cc78e8bd6f027e8e41c5be73d0,556,164,192,62,134,318,1022,0.29324894514767935,0.16772151898734178,0.5390295358649789,0.2949640287769784,0.34532374100719426,0.11151079136690648,0.24100719424460432,1
0x360f8b624aafa132a21a73677aa2fa673980a32b,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x3667191e34fb108605f9c8df1b0efe3fc362f0bf,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1
0x366f329ab13713f6a381cd061c8d4c59b10acf72,0,0,0,0,0,0,0,,,,,,,,1
0x3678b0d039afd0c25ed29521b71c91597ba70a33,368,98,0,249,21,620,182,0.3145299145299145,0.5299145299145299,0.15555555555555556,0.266304347826087,0.0,0.6766304347826086,0.057065217391304345,1
0x36e5a96c8d01803d2c48756aa7bde1c01d7d9f8a,90,20,20,20,30,150,30,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,1
0x36e6018d26c17dbb5fd6e984b05297f3e30c93dc,0,0,0,0,0,0,0,,,,,,,,1
0x36eac780be65e0b8b3a85d9bc13b7518498c101a,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x37070831986e444aca5330498b1b58d876db3dc9,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1
0x372292f56364b74c8a379da32e15d08a37c627f0,54,0,13,18,18,30,48,0.4090909090909091,0.22727272727272727,0.36363636363636365,0.0,0.24074074074074073,0.3333333333333333,0.3333333333333333,1
0x3728e54a949133283b043f5a13d01b91a34c634b,52,4,0,29,19,8,140,0.26,0.04,0.7,0.07692307692307693,0.0,0.5576923076923077,0.36538461538461536,1
0x3755141db5efa27ddeb19614d118bcf79b1fed66,0,0,0,0,0,0,0,,,,,,,,1
0x37668560ee719c397af89c5849d00c3c262246a7,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x37b44e503e0da08719a1588b3f8487c9fc999da4,0,0,0,0,0,0,0,,,,,,,,1
0x37c615be19e34154b86910213a75195b87d97b12,30,0,15,15,0,10,30,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.5,0.5,0.0,1
0x37e87aa11288f975e45ea54ac8e3c0165af9048b,116,0,34,61,21,2300,8,0.04785478547854786,0.9488448844884488,0.0033003300330033004,0.0,0.29310344827586204,0.5258620689655172,0.1810344827586207,1
0x382940f956c5fef3fea448944fbb44778cccdaa1,352,19,99,46,188,86,1534,0.17849898580121704,0.0436105476673428,0.7778904665314401,0.05397727272727273,0.28125,0.13068181818181818,0.5340909090909091,1
0x3829670a10011842dc027bbd29daabae42fd7ec6,0,0,0,0,0,30,0,0.0,1.0,0.0,,,,,1
0x3836f746e86b865b0f34508581ca4160924c6bf6,42,14,0,28,0,26,30,0.42857142857142855,0.2653061224489796,0.30612244897959184,0.3333333333333333,0.0,0.6666666666666666,0.0,1
0x384f9ab7323b409cd21386008a1d2c10f4b1b8bc,0,0,0,0,0,0,0,,,,,,,,1
0x388b93c535b5c3ccdb14770516d7caf5590ed009,10,0,5,0,5,10,0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1
0x38d9cd1c3fe32495c8bd419e418deecb0d3f6ae8,10,0,5,0,5,10,0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1
0x390488a57fc5df6efa818b7b8219d92ba6b946d9,5,0,0,0,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0x392475fa0ebac81ecc9989f4f64c1741ff5a7743,36,18,10,4,4,50,10,0.375,0.5208333333333334,0.10416666666666667,0.5,0.2777777777777778,0.1111111111111111,0.1111111111111111,1
0x3930ac988aa7e3135467bc3be34f8c459d3e0c0f,0,0,0,0,0,0,0,,,,,,,,1
0x3933bcc60ed52891a3dc24ad851b60e4900dc0fe,5,0,0,0,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0x397d36412317dfec91ef856bae500a2c39582fb8,510,77,24,117,285,280,808,0.3191489361702128,0.17521902377972465,0.5056320400500626,0.15098039215686274,0.047058823529411764,0.22941176470588234,0.5588235294117647,1
0x39aaf0854db6eb39bc7b2e43846a76171c0445de,0,0,0,0,0,0,30,0.0,0.0,1.0,,,,,1
0x39b262584135f8c36cb445cdf613ac827f1c83e2,0,0,0,0,0,0,0,,,,,,,,1
0x39de781cdabd2b97814ac719bbec41eac687ae1a,96,2,0,94,0,8,532,0.1509433962264151,0.012578616352201259,0.8364779874213837,0.020833333333333332,0.0,0.9791666666666666,0.0,1
0x3a2380c14d76a1198d1a24402838109f0303cb48,33,0,0,33,0,0,186,0.1506849315068493,0.0,0.8493150684931506,0.0,0.0,1.0,0.0,1
0x3a4af3b09b5c426a3aa3bccb9385c3e827a80f60,0,0,0,0,0,0,0,,,,,,,,1
0x3ac02cb4df2bdd42671bddf83e22a8222640fe37,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x3af4b0526010d8930924847b3822975af469a602,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x3b1aa1bc660fb2ea3f1313fbda311df0b07e6ad7,0,0,0,0,0,0,0,,,,,,,,1
0x3b1f357e9b77382d84eefee67555ff5bdbde2388,56,19,0,28,9,130,10,0.2857142857142857,0.6632653061224489,0.05102040816326531,0.3392857142857143,0.0,0.5,0.16071428571428573,1
0x3b20fc6c5fee17150c300ad03f3185a83f0107e3,68,10,14,13,31,54,48,0.4,0.3176470588235294,0.2823529411764706,0.14705882352941177,0.20588235294117646,0.19117647058823528,0.45588235294117646,1
0x3b42fea7bd141f5ab112f5bcf6dc136884c89f10,30,0,0,30,0,0,150,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,1.0,0.0,1
0x3b6345239a23374083d27db89742a79c161c8bdd,818,160,127,353,178,422,1414,0.3082140165787491,0.15900527505651846,0.5327807083647325,0.19559902200489,0.1552567237163814,0.4315403422982885,0.2176039119804401,1
0x3b7ef8ee79afed73e79c263ff8c916e2fc3e97fd,30,25,0,5,0,0,150,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.0,1
0x3bbd53db02af2ef62c5e96e6fb80df041d08a803,15,0,0,15,0,0,30,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1
0x3bc1032811b99a679b6f5f483ab01d8a696c4740,73,0,0,73,0,0,1610,0.04337492572786691,0.0,0.9566250742721331,0.0,0.0,1.0,0.0,1
0x3bc4d9a8070a160e6a06f04b88d2537972ee8efb,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x3bf86ed8a3153ec933786a02ac090301855e576b,40,35,5,0,0,10,60,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.875,0.125,0.0,0.0,1
0x3c2d067fd26fd9f56ec1b41560ff744fdaf6acd3,0,0,0,0,0,808,0,0.0,1.0,0.0,,,,,1
0x3c382df397d6e15ee299bfc588240494a8b0bbe2,30,15,10,5,0,30,10,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5,0.3333333333333333,0.16666666666666666,0.0,1
0x3c47be471326e8391ca9bb3c93f4ff3a371566e6,10,0,5,0,5,10,0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1
0x3cd48a0cb9c82608e743086b1ffda59741beef3f,343,90,99,96,58,98,1010,0.23638869745003446,0.06753962784286699,0.6960716747070985,0.26239067055393583,0.2886297376093295,0.27988338192419826,0.16909620991253643,1
0x3cf255af6dfdd57604cc5c06f532a7d2d193df75,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x3cf565f5ac331afec57daef46ae7170569de7364,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x3d1b0d6158e2985d6e4f4f438358e7782f6e14f7,0,0,0,0,0,0,0,,,,,,,,1
0x3d347c6d9cd39044323cf23f52a1ce9463fa2cdf,10,0,5,0,5,10,0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1
0x3d5f61192f1456c5e2141fcf576a6cd18f675f2d,28,5,0,5,18,130,0,0.17721518987341772,0.8227848101265823,0.0,0.17857142857142858,0.0,0.17857142857142858,0.6428571428571429,1
0x3d9d67e45989e0eda022faadecee9dd5c6d2e93f,138,80,25,12,21,42,292,0.2923728813559322,0.08898305084745763,0.6186440677966102,0.5797101449275363,0.18115942028985507,0.08695652173913043,0.15217391304347827,1
0x3d9dc4290a37e5da4c7cfe1b86507d4e88fa7890,50,20,0,25,0,10,100,0.3125,0.0625,0.625,0.4,0.0,0.5,0.0,1
0x3de62915488b67aa47d4b0707ea8195a0f41d1a1,10,5,0,5,0,10,0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1
0x3e36bbe857f00297c47647dd46bc5d5492d6006f,20,10,0,10,0,10,10,0.5,0.25,0.25,0.5,0.0,0.5,0.0,1
0x3e3eba62ea50474775f40199a60bda358f454de6,10,0,0,5,5,10,0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1
0x3e53174e7ebd1d740653be331c04ba1f31aff4cc,19,0,0,5,14,0,54,0.2602739726027397,0.0,0.7397260273972602,0.0,0.0,0.2631578947368421,0.7368421052631579,1
0x3e76a62db187aa74f63817533b306cead0e8cebe,56,0,33,19,4,10,130,0.2857142857142857,0.05102040816326531,0.6632653061224489,0.0,0.5892857142857143,0.3392857142857143,0.07142857142857142,1
0x3e7e53729c21b4ccba3e8637cca5d3875475731f,109,26,0,79,4,2492,8,0.04177845917976236,0.9551552318896129,0.0030663089306247606,0.23853211009174313,0.0,0.7247706422018348,0.03669724770642202,1
0x3ec7166249c6736658594b72eb464c21997ff3ca,0,0,0,0,0,0,60,0.0,0.0,1.0,,,,,1
0x3ee391d57b9fef01d8f055157548c19c3ee49cbe,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x3f67b7575d4265c8d9769b0281c0b68375c653e0,127,40,6,8,73,10,1144,0.09914129586260734,0.0078064012490242,0.8930523028883685,0.31496062992125984,0.047244094488188976,0.06299212598425197,0.5748031496062992,1
0x3f83fbff779590d8475e7ddf11c1af11731abbcf,0,0,0,0,0,0,0,,,,,,,,1
0x3ffb3ef59dcca2bf65a5b36c60d9a954588febfe,185,46,27,77,35,152,164,0.36926147704590817,0.3033932135728543,0.3273453093812375,0.24864864864864866,0.14594594594594595,0.41621621621621624,0.1891891891891892,1
0x3ffbdcb15fd085a342a8ab88162b4842a7a6a354,20,10,0,5,5,10,10,0.5,0.25,0.25,0.5,0.0,0.25,0.25,1
0x40252ea72d9e6fc59f14bbd33a9e2859d138afb3,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x4071a075b020e424d4e68058a179305f26e94c51,54,27,9,0,18,120,10,0.29347826086956524,0.6521739130434783,0.05434782608695652,0.5,0.16666666666666666,0.0,0.3333333333333333,1
0x407b3bdbcb266aa2ef2c3d485e0f77bdd3c2b70b,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x408c2da96f782d41ad056c50a27333b02750c3a6,46,42,0,4,0,84,10,0.32857142857142857,0.6,0.07142857142857142,0.9130434782608695,0.0,0.08695652173913043,0.0,1
0x40bc97216815d8235041fb1623f0e85fd69c913d,70,43,8,5,14,2830,0,0.02413793103448276,0.9758620689655172,0.0,0.6142857142857143,0.11428571428571428,0.07142857142857142,0.2,1
0x40e0b81b03b65b540a4daecccf80278d7ac7f28b,60,15,20,0,25,30,60,0.4,0.2,0.4,0.25,0.3333333333333333,0.0,0.4166666666666667,1
0x41222b3588e603d5df352ce69e31e58ce9ef986c,15,0,5,5,5,30,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
0x412790a9e6a6dd5b201bfa29af8d589cb85ff20c,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x4134d46871e92b63fda240b29c94244286ed3218,0,0,0,0,0,0,0,,,,,,,,1
0x415655297a0f299d13acce68195890200c5d4a8b,51,27,0,22,2,14,84,0.3422818791946309,0.09395973154362416,0.5637583892617449,0.5294117647058824,0.0,0.43137254901960786,0.0392156862745098,1
0x41899e243668d3fc5b6158c0e079c55bc249d9b9,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x418d61f270ee549b4572bc2c712efd54bc5a1876,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x41e57f816884154204b3e2326c0c23c827119ad1,0,0,0,0,0,0,0,,,,,,,,1
0x4209c9ea64fb4fa437eb950b3839a43c99d96c06,0,0,0,0,0,0,0,,,,,,,,1
0x42118a25be6cea2dc8e4901a2d5d2fbdda02b292,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1
0x424712ef9bd60174c5b4886b95e6edb2f534e675,274,19,89,69,97,134,506,0.29978118161925604,0.14660831509846828,0.5536105032822757,0.06934306569343066,0.3248175182481752,0.2518248175182482,0.354014598540146,1
0x424e4874a3c4961d5d1f3b25a85e28534d012d38,0,0,0,0,0,0,0,,,,,,,,1
0x42673b70bfe2e992c61dac235a6b5275b471c4ae,368,41,62,109,154,194,556,0.3291592128801431,0.1735241502683363,0.49731663685152055,0.11141304347826086,0.16847826086956522,0.296195652173913,0.41847826086956524,1
0x426d89da31557ec868ac780979df59b749d05bec,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x43af25c019c749ed7555962e870ad9dc83cab803,90,0,0,17,73,10,360,0.1956521739130435,0.021739130434782608,0.782608695652174,0.0,0.0,0.18888888888888888,0.8111111111111111,1
0x43f30328e6e27df0311ca852c84612b9b634c4ca,118,35,3,75,3,78,124,0.36875,0.24375,0.3875,0.2966101694915254,0.025423728813559324,0.635593220338983,0.025423728813559324,1
0x4457f740097cc570d7b3576935d08c4cf7f75a2b,432,120,8,250,46,254,642,0.3253012048192771,0.19126506024096385,0.48343373493975905,0.2777777777777778,0.018518518518518517,0.5787037037037037,0.10648148148148148,1
0x448cc92f8e3b2a94155d75eba5692f67846d8524,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1
0x44e4df6c4dc3b1de2aa25606c2270a8d04c95c4d,0,0,0,0,0,0,0,,,,,,,,1
0x44eda75c97139d151efe595395529fcf36e4f682,0,0,0,0,0,0,0,,,,,,,,1
0x4501205a75f3e6a99f1320b802fda91fb5499b11,141,54,38,34,15,98,156,0.3569620253164557,0.2481012658227848,0.3949367088607595,0.3829787234042553,0.2695035460992908,0.24113475177304963,0.10638297872340426,1
0x450c0c90706a8cc664e8b496711370b43415715d,0,0,0,0,0,0,0,,,,,,,,1
0x457b8b5fefdfcf16b69e05191536830e74181086,0,0,0,0,0,0,0,,,,,,,,1
0x45a6a6178b8ba5e231a67e70478dfd4f9070637d,179,15,0,164,0,640,32,0.21034077555816685,0.7520564042303173,0.03760282021151586,0.08379888268156424,0.0,0.9162011173184358,0.0,1
0x45a751f65916e6189e758e379bb975be0b3eaa68,21,0,0,21,0,0,210,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,1.0,0.0,1
0x45ad18115838be0dcbff7223aa8fdb4534c544cc,0,0,0,0,0,0,0,,,,,,,,1
0x45c0ac102f35384825abb6e4ba70c786e9697ae3,10,0,0,5,5,10,0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1
0x45ca9862003b4e40a3171fb5cafa9028cac8de19,130,0,72,0,58,8,966,0.11775362318840579,0.007246376811594203,0.875,0.0,0.5538461538461539,0.0,0.4461538461538462,1
0x45dcacd87cd0e03657ac0d52999e798a75d8ed8b,10,0,5,0,5,10,0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1
0x45fde77ff768aa83df468fb1c6ebc5f2bb21dcea,0,0,0,0,0,92,0,0.0,1.0,0.0,,,,,1
0x46353b5bb067a1a1f5d4fbfed168130e455e4088,106,11,17,47,31,6,1118,0.08617886178861789,0.004878048780487805,0.9089430894308943,0.10377358490566038,0.16037735849056603,0.44339622641509435,0.29245283018867924,1
0x464ca0f464ebce1d9ebce539d0bd4ed91bea20e6,262,193,21,14,31,1532,36,0.1431693989071038,0.8371584699453551,0.019672131147540985,0.7366412213740458,0.08015267175572519,0.05343511450381679,0.1183206106870229,1
0x466285290c95692a1b3fd76b6cd9d8bd62449c52,187,25,99,38,25,734,34,0.19581151832460733,0.768586387434555,0.0356020942408377,0.13368983957219252,0.5294117647058824,0.20320855614973263,0.13368983957219252,1
0x4672ba4679bd401cd53d9f358f24b8094615bec8,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x46e887b0cf984b9cef96196a6c49dd08eb140e3b,25,0,0,25,0,0,100,0.2,0.0,0.8,0.0,0.0,1.0,0.0,1
0x47260348ba90c56c9c058d3c42db471cd585ca7b,0,0,0,0,0,0,0,,,,,,,,1
0x4872e0beae2b3eded0dfe0105dc72a37fcac9108,0,0,0,0,0,834,0,0.0,1.0,0.0,,,,,1
0x4882bdf067eaae032cd27b80534fe721965304b0,0,0,0,0,0,0,0,,,,,,,,1
0x48a50b49ccf4efa3a2bd27b13aa835758282763d,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x48a83f18080fbd2ac9d7fe1b93191f16c10a8484,128,33,2,66,27,84,130,0.3742690058479532,0.24561403508771928,0.38011695906432746,0.2578125,0.015625,0.515625,0.2109375,1
0x48ba32edc35abe2aa73605302a5a4aa752d09efd,15,10,0,5,0,30,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1
0x4909b31998ead414b8fb0e846bd5cbde393935be,0,0,0,0,0,0,280,0.0,0.0,1.0,,,,,1
0x4931a2ad0e7d984daf27886a794e64829b559c07,270,49,104,47,70,150,378,0.3383458646616541,0.18796992481203006,0.47368421052631576,0.1814814814814815,0.3851851851851852,0.17407407407407408,0.25925925925925924,1
0x49637e144a1467a2413af0f0cc760f0b4c74a80a,10,0,5,0,5,10,0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1
0x496e319592b341eaccd778dda7c8196d54cac775,0,0,0,0,0,0,0,,,,,,,,1
0x4996de5a4e624fce5a718b2a2547901fb050c2b4,229,22,32,109,66,346,110,0.3343065693430657,0.5051094890510949,0.16058394160583941,0.09606986899563319,0.13973799126637554,0.4759825327510917,0.28820960698689957,1
0x49ce7b875f4796e166e4da66a608fa2cb57dee05,0,0,0,0,0,0,0,,,,,,,,1
0x49eafa4c392819c009eccdc8d851b4e3c2dda7d0,0,0,0,0,0,3116,0,0.0,1.0,0.0,,,,,1
0x49ed06902d5a8bb3913843a5fe6f0d3fb1cb8cdf,0,0,0,0,0,30,0,0.0,1.0,0.0,,,,,1
0x4a0e7dbc6acb109dca711d6994c5b2607f0a844d,0,0,0,0,0,0,0,,,,,,,,1
0x4a135d7d5db73eb9893c095e372444cf40a79c91,77,0,0,77,0,0,1792,0.04119850187265917,0.0,0.9588014981273408,0.0,0.0,1.0,0.0,1
0x4a1c581df328b8112d0b0ba99f815b7dc1fb364f,45,0,0,35,10,30,30,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.7777777777777778,0.2222222222222222,1
0x4a1e910bac99411886bec81ea397b2c7546b0b95,0,0,0,0,0,668,0,0.0,1.0,0.0,,,,,1
